"","Bellwether","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp"
"43",0.114590582231501,1.60656434888113,0.668001994540367,0.207961691267398,0.69611780455154,0.251341931873108,0.293995119919062,5.02032520325202
"44",1.04730571756144,0.884426764328259,0.990430396455005,2.06101628408868,0.720285234324111,0.754669540229884,0.990430396455005,0
"45",0.919289231427958,0.748158104340898,0.612278986392894,3.29854595336078,0.678540791909341,0.415137076168773,0.541761291950542,0
"46",0.613624744376278,0.527814423922604,0.630921873973322,0.805266689030527,0.491201145897279,0.533089051743283,0.62100633811926,3.10142118863049
"47",1.33139212423738,1.43761644929465,1.33469864333902,1.54218716539367,1.16723395387608,1.29953443048939,1.22416196369076,4.01869419642857
"48",0.802433472440519,0.818335619570188,0.81416712691001,0.64393956692164,0.566777426443003,0.727874735755371,0.700495341771423,8.02694497153699
"49",0.935790942554293,0.878888165401228,0.779737624076445,0.749454941860465,0.778555915519531,0.695121690242463,0.713760229927996,4.14728682170544
"50",0.719734312183184,0.920916085167292,0.864577034200095,0.430639223560909,0.758724894048276,1.15016759776536,0.450937445242684,16.0342679127726
"51",0.474259228604535,1.07002801120448,0.581165373497642,0.627257799671593,0.838013338013338,0.532924107142857,0.581165373497642,7.79591836734696
"52",0.80559008813957,0.246698805281912,0.820640883348985,1.25374724187781,0.576022931851153,0.26741317753976,0.773563141305076,0
"53",1.06232198675276,0.981371597913738,0.972953954434282,0.900876123905546,0.806632758454921,0.622277552184369,0.885057761562188,5.75937631689845
"54",0.452116619168653,0.277620123462118,0.242419247806071,1.42592345515612,0.343751869553368,0.559700278460711,0.22758327013654,41.5306594860166
"55",0.361586897049923,0.326476729336975,0.337593563503601,1.91791105376654,0.61083583880226,0.378613493360801,0.309748407677063,37.6022979985174
"56",0.73131686292619,0.448957413862347,0.456051635296919,0.578124714801137,0.40186085853246,0.236358919871647,0.409480715363068,18.9031830238727
"57",0.429151061173533,0.464108910891089,0.528169014084507,0.533175355450237,0.514852720918622,0.659648187633263,0.429151061173533,6.25
"58",1.02617328519856,0.57598784194529,0.593423799582463,1.57217920353982,0.8751539408867,0.593423799582463,0.593423799582463,0
"59",0.848012658704742,1.32043804643192,0.744575673472142,0.731167581069864,1.06450715733252,0.611587614601719,0.727075392467214,4.14221567905779
"60",0.597893556739767,1.15161936393572,0.502149428838378,0.551401658389865,0.777110904509871,0.384583597738776,0.380783830590484,24.4767564751048
"61",0.871740799743867,1.56300056233588,0.608338117671272,1.39310699010391,0.987913009563563,0.431435481200659,0.533770793628382,12.9696439433438
"62",0.576756734361969,1.1768273274549,0.382123980690949,1.86021210653603,0.688944128085159,0.4051865044318,0.283725605970153,33.520610604881
"63",0.366141398595189,0.298376413242609,0.289161362914755,0.328647920183746,0.42792890535196,0.524055709875162,0.267293578124317,314.174891774892
"64",0.323014701109885,0.365694173622628,0.311393158012814,0.338831557287104,0.420626920424007,0.810272407504348,0.31908586450061,173.323815620999
"65",0.476302146372953,0.615851374225111,0.580244303500118,2.26497179945015,0.523716839677047,0.321608580444833,0.527678853124695,32.2888888888889
"66",0.321999737425841,0.344088532366858,0.321236461001431,0.34049371830331,0.440021935485315,0.362304427344957,0.300552264641129,72.3469072210487
"67",0.834693523181108,0.693534037078896,0.724374880702425,0.849610180475639,1.08161826473059,0.738848869260485,0.654150072123891,11.6769230769231
"68",0.927999346191565,0.800509154998532,0.800509154998532,0.802820220747084,0.538105290367052,0.230910015251651,0.874352705642289,0.501435195407374
"69",0.723563387210082,0.640663533351162,0.642858199777195,1.09016397695443,0.573233180690388,1.56141322159336,0.630813151908623,4.81751019971931
