"","community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi","roi2","roi3","cutoff"
"157","MDP","MDP-KC3","MDP-KC3_wholeProject.csv","5","24","140","31","0.153846153846154","0.238907849829352","0.146341463414634","0.197198615045641","0.145","0.138888888888889","-0.00813172059537565","14","0.00619137551148883","1.64183380591408","0.0792241107963488","0.07","0.0884482215926975","0.0786852941246891",0.957854406130269,0.811744307441832,0.821356261355938,20
"158","MDP","MDP-MC1","MDP-MC1_wholeProject.csv","2","774","8435","66","0.004739336492891","0.0569934357886344","0.0840482137039852","0.199952669923427","0.0836477309475046","0.0294117647058824","-0.0168336110945827","68","0.000254372103433196","0.179960215373203","0.0210165220460873","0.00732995580467824","0.0347030882874964","0.0159490471011028",0.351614614918133,0.207416947335472,0.227420912027887,20
"159","MDP","MDP-MC2","MDP-MC2_wholeProject.csv","4","14","69","40","0.129032258064516","0.163895486935867","0.168674698795181","0.193852065321806","0.141732283464567","0.0909090909090909","-0.106097085537042","0","0","6.14690455780428","0","0","0","0",0.641414141414141,0.541795773479066,0.548450840750015,20
"160","MDP","MDP-MW1","MDP-MW1_wholeProject.csv","6","18","219","21","0.235294117647059","0.358282208588957","0.0759493670886076","0.191284001169933","0.0909090909090909","0.222222222222222","0.154173081175711","0","0","3.95619439345007","0","0","0","0",2.44444444444444,1.57496571290974,1.68517304980825,20
"161","MDP","MDP-PC1","MDP-PC1_wholeProject.csv","5","126","572","56","0.0520833333333333","0.149028190297535","0.180515759312321","0.19833923223523","0.172595520421607","0.0819672131147541","-0.0708969220608451","2","8.25021244297041e-06","1.46547440177904","0.00288300086770713","0.00263504611330698","0.00313095562210727","0.00287231830460526",0.47490927293205,0.441949493961729,0.44301771786785,20
"162","MDP","MDP-PC2","MDP-PC2_wholeProject.csv","6","153","1416","10","0.0685714285714286","0.529840972871843","0.0975143403441683","0.199684542586751","0.100315457413249","0.375","0.0923323059742301","3","1.49270069360826e-05","11.4700200029676","0.00488958990536278","0.00189274447949527","0.00788643533123028","0.00386354849019429",3.73820754716982,2.5,2.64956827437931,20
"163","MDP","MDP-PC3","MDP-PC3_wholeProject.csv","0","82","903","140","0","0","0.083248730964467","0.19465206185567","0.0728888888888889","0","-0.105708686038354","126","0.0340438144329897","0","0.20798131443299","0.112","0.303962628865979","0.18450965945714",0,0,0,20
"164","MDP","MDP-PC4","MDP-PC4_wholeProject.csv","15","102","1119","163","0.101694915254237","0.154346956509745","0.0835380835380835","0.199703484062268","0.0836311651179414","0.0842696629213483","0.000880627711616732","27","0.00094780715442726","1.10138339859445","0.0342049759147035","0.0192994996426019","0.049110452186805","0.0307864768108866",1.00763468740997,0.594841916900536,0.652070213693097,20
"165","MDP","MDP-PC5","MDP-PC5_wholeProject.csv","186","334","16164","317","0.363636363636364","0.536917900692197","0.0202448781670506","0.199966123999192","0.0305864360919946","0.369781312127237","0.343952635725049","0","0","7.10501706730056","0","0","0","0",12.0897155528368,3.20778317951433,4.72827041875739,20
"166","NETGENE","NETGENE-httpclient","NETGENE-httpclient_wholeProject.csv","13","3","52","83","0.232142857142857","0.236902050113895","0.0545454545454545","0.18828411811652","0.105960264900662","0.135416666666667","0.126439869283119","0","0","1.13763295006686","0","0","0","0",1.27799479166667,0.920436715074079,0.958724348772596,20
"167","NETGENE","NETGENE-jackrabbit","NETGENE-jackrabbit_wholeProject.csv","33","6","149","101","0.38150289017341","0.392089629600096","0.0387096774193548","0.198243091322649","0.134948096885813","0.246268656716418","0.30294058988515","0","0","0.815146031633034","0","0","0","0",1.82491389207807,1.47824231511392,1.50565936148263,20
"168","NETGENE","NETGENE-lucene","NETGENE-lucene_wholeProject.csv","28","134","557","181","0.150943396226415","0.229756704797401","0.193921852387844","0.198935789766472","0.18","0.133971291866029","-0.065890033226732","0","0","0.0927516158871492","0","0","0","0",0.744284954811272,0.707092312122811,0.707976808390101,20
"169","NETGENE","NETGENE-rhino","NETGENE-rhino_wholeProject.csv","12","0","100","69","0.258064516129032","0.258064516129032","0","0.188727633036079","0.0662983425414365","0.148148148148148","0.296077061122885","0","0","0.930184650855535","0","0","0","0",2.23456790123456,1.16182791037392,1.32442431400396,20
"170","RELINK","RELINK-Apache2.0","RELINK-Apache2.0_wholeProject.csv","41","42","54","57","0.453038674033149","0.479843953185956","0.4375","0.1980577706094","0.427835051546392","0.418367346938776","-0.0193340712692433","4","0.000144416639913155","2.27708976853937","0.0138113818684095","0.0206185567010309","0.007004207035788","0.0120173474574531",0.977870666338825,1.33686577678834,1.43722133892046,20
"171","RELINK","RELINK-openintents","RELINK-openintents_wholeProject.csv","5","3","31","17","0.333333333333333","0.363849765258216","0.0882352941176471","0.194137749737119","0.142857142857143","0.227272727272727","0.194051466058623","0","0","3.0141404106518","0","0","0","0",1.59090909090909,1.34882001043476,1.36471306049865,20
"172","RELINK","RELINK-zxing1.6","RELINK-zxing1.6_wholeProject.csv","8","7","274","110","0.120300751879699","0.126778484673222","0.0249110320284698","0.198891352549889","0.037593984962406","0.0677966101694915","0.102894980944479","0","0","1.41929420867547","0","0","0","0",1.80338983050847,0.573368403154946,0.78404474334033,20
"173","AEEEM","AEEEM-eclipse","AEEEM-eclipse_wholeProject.csv","37","13","778","169","0.2890625","0.303753924077347","0.0164348925410872","0.277293521679945","0.0501504513540622","0.179611650485437","0.302705394396732","0","0","0.625550639948233","0","0","0","0",3.58145631067961,1.09705271910308,1.52309579452315,30
"174","AEEEM","AEEEM-equinox","AEEEM-equinox_wholeProject.csv","23","6","189","106","0.291139240506329","0.301184784868011","0.0307692307692308","0.27849446046441","0.0895061728395062","0.178294573643411","0.252969863597417","3","0.000157154928996888","1.85514100724951","0.0131159957954616","0.00925925925925926","0.0169727323316639","0.0125361449017187",1.99198075380914,0.968990580492643,1.12928445860749,30
"175","AEEEM","AEEEM-lucene","AEEEM-lucene_wholeProject.csv","24","71","556","40","0.30188679245283","0.52709748775478","0.113237639553429","0.298740161783996","0.137481910274964","0.375","0.220366727920698","1","5.24024610252247e-06","1.27041352275454","0.00253409402986869","0.00144717800289436","0.00362101005684303","0.00228915838301382",2.72763157894736,1.71930777473046,1.85038322603267,30
"176","AEEEM","AEEEM-mylyn","AEEEM-mylyn_wholeProject.csv","48","67","1550","197","0.266666666666667","0.32534119283025","0.04143475572047","0.299874441070582","0.0617615467239527","0.195918367346939","0.216932735950084","2","7.64462014639386e-06","1.02146983770775","0.00409562760618071","0.00107411385606874","0.00711714135629268","0.00276489062105427",3.17217391304348,1.08351145328076,1.43961494129243,30
"177","AEEEM","AEEEM-pde","AEEEM-pde_wholeProject.csv","41","71","1217","168","0.255451713395639","0.324891506408691","0.0551242236024845","0.299989112091023","0.0748162992651971","0.196172248803828","0.185807904959871","0","0","1.03013982581731","0","0","0","0",2.62205228981545,1.04679517883152,1.3094433461577,30
"178","ALLJURECZKO","ALLJURECZKO-ant-1.3","ALLJURECZKO-ant-1.3_wholeProject.csv","8","10","95","12","0.421052631578947","0.554744525547445","0.0952380952380952","0.273216796201491","0.144","0.4","0.318230781419386","1","8.38218520385156e-05","0.738816840677047","0.00923886575240723","0.008","0.0104777315048145","0.00915542746345115",2.77777777777778,1.91746834567429,2.01662454153762,30
"179","ALLJURECZKO","ALLJURECZKO-ant-1.4","ALLJURECZKO-ant-1.4_wholeProject.csv","4","19","119","36","0.126984126984127","0.17921686746988","0.13768115942029","0.284620352431036","0.129213483146067","0.1","-0.0468882505443323","4","0.00124726461145821","0.146788056074231","0.0389875926611249","0.0224719101123595","0.0555032752098902","0.0353166336371151",0.773913043478263,0.483285760626833,0.5214505226707,30
"180","ALLJURECZKO","ALLJURECZKO-ant-1.5","ALLJURECZKO-ant-1.5_wholeProject.csv","6","31","230","26","0.173913043478261","0.309209052207036","0.118773946360153","0.294760301905867","0.126279863481229","0.1875","0.0645350728853183","11","0.00302119944539004","0.139746577395384","0.0590082145807151","0.037542662116041","0.0804737670453893","0.0549654386445705",1.48479729729729,0.890651369698262,0.971851085025688,30
"181","ALLJURECZKO","ALLJURECZKO-ant-1.6","ALLJURECZKO-ant-1.6_wholeProject.csv","27","17","242","65","0.397058823529412","0.446662337218444","0.0656370656370656","0.28277378450453","0.125356125356125","0.293478260869565","0.302608079953423","2","4.46296651019114e-05","0.736952255218919","0.00676525596169557","0.0056980056980057","0.00783250622538544","0.00668054377292084",2.34115612648222,1.43816100598834,1.55877554848225,30
"182","ALLJURECZKO","ALLJURECZKO-ant-1.7","ALLJURECZKO-ant-1.7_wholeProject.csv","40","39","540","126","0.326530612244898","0.382978723404255","0.0673575129533679","0.298231992830201","0.106040268456376","0.240963855421687","0.234643351458969","5","0.000146770768087808","0.438306827722392","0.0142901269205283","0.00671140939597315","0.0218688444450835","0.0121148985999805",2.27238066188806,1.19208700915977,1.35500026062345,30
"183","ALLJURECZKO","ALLJURECZKO-arc","ALLJURECZKO-arc_wholeProject.csv","4","13","194","23","0.181818181818182","0.2558522914606","0.0628019323671498","0.299597983536469","0.0726495726495727","0.148148148148148","0.105050227343813","11","0.00720981703369553","0.122416861327495","0.100190509226308","0.047008547008547","0.153372471444069","0.0849106414632202",2.03921568627451,0.795965725959563,1.00417695898397,30
"184","ALLJURECZKO","ALLJURECZKO-berek","ALLJURECZKO-berek_wholeProject.csv","5","2","25","11","0.434782608695652","0.467289719626168","0.0740740740740741","0.162469059405941","0.162790697674419","0.3125","0.312172815198711","0","0","0.880334048844864","0","0","0","0",1.91964285714285,1.92154112642218,1.92154206591783,30
"185","ALLJURECZKO","ALLJURECZKO-camel-1.0","ALLJURECZKO-camel-1.0_wholeProject.csv","1","28","298","12","0.0476190476190476","0.141904761904762","0.0858895705521472","0.299694552356099","0.0855457227138643","0.0769230769230769","-0.00615634960661177","19","0.0108650553356499","0.0418860877752425","0.12495132931441","0.056047197640118","0.193855460988701","0.104235576151571",0.89920424403183,0.399351168094286,0.480416675414952,30
"186","ALLJURECZKO","ALLJURECZKO-camel-1.2","ALLJURECZKO-camel-1.2_wholeProject.csv","30","32","360","186","0.215827338129496","0.241286863270778","0.0816326530612245","0.297849235317185","0.101973684210526","0.138888888888889","0.0905525189793447","2","2.41617701458557e-05","1.21419473931061","0.00531732590427533","0.00328947368421053","0.00734517812434014","0.00491546235321315",1.36200716845879,0.694752011980458,0.796939226091411,30
"187","ALLJURECZKO","ALLJURECZKO-camel-1.4","ALLJURECZKO-camel-1.4_wholeProject.csv","26","64","663","119","0.221276595744681","0.299694880777489","0.0880330123796424","0.293831566068516","0.103211009174312","0.179310344827586","0.111709347419337","4","6.9826915305985e-05","0.827881118125285","0.00990471175000374","0.00458715596330275","0.0152222675367047","0.00835625007440449",1.73731800766283,0.903229809639036,1.02965826183504,30
"188","ALLJURECZKO","ALLJURECZKO-camel-1.6","ALLJURECZKO-camel-1.6_wholeProject.csv","34","68","709","154","0.23448275862069","0.301872143259658","0.0875160875160875","0.294060413073283","0.105699481865285","0.180851063829787","0.120234297954909","2","7.95614404745455e-06","0.878773004199479","0.00295568918150022","0.00207253886010363","0.00383883950289682","0.00282066376008459",1.71099290780142,0.904798435858999,1.02580865050027,30
"189","ALLJURECZKO","ALLJURECZKO-ckjm","ALLJURECZKO-ckjm_wholeProject.csv","2","0","5","3","0.571428571428572","0.571428571428572","0","0.287950987066031","0.2","0.4","0.5","0","0","4.80309058409733","0","0","0","0",2,1.63950892857143,1.6668085046029,30
"190","ALLJURECZKO","ALLJURECZKO-e-learning","ALLJURECZKO-e-learning_wholeProject.csv","2","2","57","3","0.444444444444444","0.56575682382134","0.0338983050847458","0.284143995603188","0.0625","0.4","0.405888855121528","2","0.004336699642759","0.847990481077759","0.085012194284144","0.03125","0.138774388568288","0.0658536228521939",6.4,2.30784323440519,3.00158565445096,30
"191","ALLJURECZKO","ALLJURECZKO-forrest-0.7","ALLJURECZKO-forrest-0.7_wholeProject.csv","2","2","22","3","0.444444444444444","0.556962025316456","0.0833333333333333","0.254766734279919","0.137931034482759","0.4","0.346890953086605","2","0.00874309295656431","0.657156529487476","0.0978701825557809","0.0689655172413793","0.126774847870183","0.0935045076804552",2.89999999999999,2.03719008264463,2.13381927851816,30
"192","ALLJURECZKO","ALLJURECZKO-ivy-1.1","ALLJURECZKO-ivy-1.1_wholeProject.csv","4","2","46","59","0.115942028985507","0.119093851132686","0.0416666666666667","0.271874541990327","0.0540540540540541","0.0634920634920635","0.0478170486710859","1","7.16310623975874e-05","0.614603698741377","0.0084800284675706","0.00900900900900901","0.0079510479261322","0.00846351359646733",1.17460317460317,0.389607197788916,0.523746380587448,30
"193","ALLJURECZKO","ALLJURECZKO-ivy-1.4","ALLJURECZKO-ivy-1.4_wholeProject.csv","3","15","210","13","0.176470588235294","0.312267657992565","0.0666666666666667","0.21160138987282","0.0746887966804979","0.1875","0.114432483254175","3","0.000261199561083953","0.202203293787516","0.0167155820935803","0.012448132780083","0.0209830314070776","0.0161616695017549",2.51041666666667,1.30985977729335,1.49146917782092,30
"194","ALLJURECZKO","ALLJURECZKO-ivy-2.0","ALLJURECZKO-ivy-2.0_wholeProject.csv","11","16","296","29","0.328358208955224","0.426401257202724","0.0512820512820513","0.297382902847247","0.0767045454545455","0.275","0.266799221930744","1","4.23373752795303e-05","0.320923758439637","0.00887183259465187","0.00284090909090909","0.0149027560983946","0.00650671770399871",3.58518518518518,1.47024446422028,1.8208079682174,30
"195","ALLJURECZKO","ALLJURECZKO-jedit-3.2","ALLJURECZKO-jedit-3.2_wholeProject.csv","21","9","173","69","0.35","0.374690594059406","0.0494505494505494","0.299977498971936","0.110294117647059","0.233333333333333","0.276203837636126","2","4.17615429589354e-05","0.414359812113048","0.0065162555094429","0.00735294117647059","0.00567956984241521","0.00646231715090922",2.11555555555555,1.13745783954644,1.28279208021746,30
"196","ALLJURECZKO","ALLJURECZKO-jedit-4.0","ALLJURECZKO-jedit-4.0_wholeProject.csv","16","14","217","59","0.304761904761905","0.34770417104802","0.0606060606060606","0.290208075799535","0.0980392156862745","0.213333333333333","0.220921533831974","5","0.000228618020092116","0.24154430480927","0.0151656460553416","0.0163398692810458","0.0139914228296375","0.015120119711567",2.176,1.09895593871068,1.26474816601517,30
"197","ALLJURECZKO","ALLJURECZKO-jedit-4.1","ALLJURECZKO-jedit-4.1_wholeProject.csv","23","12","221","56","0.403508771929825","0.445525462354282","0.0515021459227468","0.29587750756106","0.112179487179487","0.291139240506329","0.330195876074185","1","8.2699748576015e-06","0.476558608081752","0.00289268018034994","0.00320512820512821","0.00258023215557167","0.00287575639747206",2.59529837251357,1.4269538042912,1.59804146438007,30
"198","ALLJURECZKO","ALLJURECZKO-jedit-4.2","ALLJURECZKO-jedit-4.2_wholeProject.csv","13","20","299","35","0.320987654320988","0.420238931834153","0.0626959247648903","0.292759091415079","0.0899182561307902","0.270833333333333","0.245321662925344","4","0.000135183758677131","0.205930347814946","0.0116511462099674","0.0108991825613079","0.0124031098586268","0.0116268550639084",3.01199494949495,1.41546571841893,1.66925613780362,30
"199","ALLJURECZKO","ALLJURECZKO-jedit-4.3","ALLJURECZKO-jedit-4.3_wholeProject.csv","3","42","439","8","0.107142857142857","0.419961734693878","0.0873180873180873","0.295933545163889","0.0914634146341463","0.272727272727273","0.0950911518656312","18","0.00381106977162387","0.0314107862042978","0.0703773031390222","0.0365853658536585","0.104169240424386","0.0617338624388906",2.98181818181819,1.40799903473407,1.65770697811086,30
"200","ALLJURECZKO","ALLJURECZKO-kalkulator","ALLJURECZKO-kalkulator_wholeProject.csv","0","4","17","6","0","0","0.19047619047619","0.247637991049229","0.148148148148148","0","-0.222911285030141","4","0.036687109785071","0","0.197893069598689","0.148148148148148","0.247637991049229","0.19153879446491",0,0,0,30
"201","ALLJURECZKO","ALLJURECZKO-log4j-1.0","ALLJURECZKO-log4j-1.0_wholeProject.csv","10","3","98","24","0.425531914893617","0.451404882542607","0.0297029702970297","0.254628985103717","0.0962962962962963","0.294117647058824","0.389075703707457","0","0","1.81813789704303","0","0","0","0",3.05429864253394,1.67624085609019,1.87828881150936,30
"202","ALLJURECZKO","ALLJURECZKO-log4j-1.1","ALLJURECZKO-log4j-1.1_wholeProject.csv","10","3","69","27","0.4","0.421631530705775","0.0416666666666667","0.292958170328017","0.119266055045872","0.27027027027027","0.333997248993779","0","0","1.49926342198407","0","0","0","0",2.26611226611226,1.31127795813132,1.44589595069454,30
"203","ALLJURECZKO","ALLJURECZKO-log4j-1.2","ALLJURECZKO-log4j-1.2_wholeProject.csv","21","0","16","168","0.2","0.2","0","0.293838862559242","0.102439024390244","0.111111111111111","0.0982946374365981","0","0","1.97574676150229","0","0","0","0",1.08465608465608,0.560773713448585,0.640427771833998,30
"204","ALLJURECZKO","ALLJURECZKO-lucene-2.0","ALLJURECZKO-lucene-2.0_wholeProject.csv","23","7","97","68","0.380165289256198","0.397718156698458","0.0673076923076923","0.296960234010594","0.153846153846154","0.252747252747253","0.256411297034185","0","0","1.3295898989368","0","0","0","0",1.64285714285714,1.12131176290061,1.18248046190448,30
"205","ALLJURECZKO","ALLJURECZKO-lucene-2.2","ALLJURECZKO-lucene-2.2_wholeProject.csv","24","10","93","120","0.269662921348315","0.281391830559758","0.0970873786407767","0.295921096097277","0.137651821862348","0.166666666666667","0.0995750604311225","0","0","0.953253628012175","0","0","0","0",1.21078431372549,0.76880570608973,0.82579035142914,30
"206","ALLJURECZKO","ALLJURECZKO-lucene-2.4","ALLJURECZKO-lucene-2.4_wholeProject.csv","30","11","126","173","0.245901639344262","0.254648342764753","0.0802919708029197","0.29689186167472","0.120588235294118","0.147783251231527","0.101654930450723","0","0","1.12790192632351","0","0","0","0",1.225519644359,0.707977469127387,0.781040582992723,30
"207","ALLJURECZKO","ALLJURECZKO-nieruchomosci","ALLJURECZKO-nieruchomosci_wholeProject.csv","2","2","15","8","0.285714285714286","0.326086956521739","0.117647058823529","0.249474127050904","0.148148148148148","0.2","0.11194627867626","0","0","2.0636774434796","0","0","0","0",1.35,1.00597985814491,1.04032521831641,30
"208","ALLJURECZKO","ALLJURECZKO-pbeans1","ALLJURECZKO-pbeans1_wholeProject.csv","0","0","6","20","0","0","0","0","0","0","0","0","0","0.418410041841004","0","0","0","0",0,0,0,30
"209","ALLJURECZKO","ALLJURECZKO-pbeans2","ALLJURECZKO-pbeans2_wholeProject.csv","1","0","41","9","0.181818181818182","0.181818181818182","0","0.248066115702479","0.0196078431372549","0.1","0.286356421265527","0","0","0.266524520255864","0","0","0","0",5.1,0.747177651748138,1.43384222218613,30
"210","ALLJURECZKO","ALLJURECZKO-pdftranslator","ALLJURECZKO-pdftranslator_wholeProject.csv","4","0","18","11","0.421052631578947","0.421052631578947","0","0.277144666033555","0.121212121212121","0.266666666666667","0.406838102172486","0","0","2.44596669492753","0","0","0","0",2.20000000000001,1.3388333032328,1.45493115700236,30
"211","ALLJURECZKO","ALLJURECZKO-poi-1.5","ALLJURECZKO-poi-1.5_wholeProject.csv","18","4","92","123","0.220858895705521","0.22530612244898","0.0416666666666667","0.293299415457891","0.0928270042194093","0.127659574468085","0.145471272260313","2","0.000170213595224763","0.670659051765968","0.0143045647997676","0.00843881856540084","0.0201703110341344","0.0130465932420982",1.3752417794971,0.66123201087755,0.773678674665651,30
"212","ALLJURECZKO","ALLJURECZKO-poi-2.0","ALLJURECZKO-poi-2.0_wholeProject.csv","14","26","251","23","0.363636363636364","0.533839726547664","0.0938628158844765","0.29500595678913","0.127388535031847","0.378378378378378","0.275132247602535","0","0","0.616276144440657","0","0","0","0",2.97027027027027,1.79158765421944,1.95184689121796,30
"213","ALLJURECZKO","ALLJURECZKO-poi-2.5","ALLJURECZKO-poi-2.5_wholeProject.csv","39","11","126","209","0.261744966442953","0.268590637041896","0.0802919708029197","0.287811844885619","0.12987012987013","0.157258064516129","0.109617063455465","1","3.91787347546508e-05","0.784681647714123","0.00884060773897157","0.0025974025974026","0.0150838128805405","0.00625929187325937",1.21088709677419,0.753003835552588,0.813399604901903,30
"214","ALLJURECZKO","ALLJURECZKO-poi-3.0","ALLJURECZKO-poi-3.0_wholeProject.csv","46","6","155","235","0.276276276276276","0.279821824532486","0.0372670807453416","0.299543018859171","0.117647058823529","0.163701067615658","0.188840853873381","0","0","1.30633935663885","0","0","0","0",1.3914590747331,0.784779295447018,0.872029894462039,30
"215","ALLJURECZKO","ALLJURECZKO-redaktor","ALLJURECZKO-redaktor_wholeProject.csv","1","30","119","26","0.0344827586206897","0.0707911957168352","0.201342281879195","0.298026315789474","0.176136363636364","0.037037037037037","-0.155439573214711","22","0.0292720985155196","0.017973902654196","0.179588394062078","0.125","0.234176788124157","0.171090907167855",0.210274790919952,0.156220802033112,0.16165324083396,30
"216","ALLJURECZKO","ALLJURECZKO-serapion","ALLJURECZKO-serapion_wholeProject.csv","3","4","32","6","0.375","0.484848484848485","0.111111111111111","0.21151832460733","0.155555555555556","0.333333333333333","0.245255735793986","0","0","1.93696639439414","0","0","0","0",2.14285714285713,1.8161648177496,1.83764654853453,30
"217","ALLJURECZKO","ALLJURECZKO-skarbonka","ALLJURECZKO-skarbonka_wholeProject.csv","3","3","33","6","0.4","0.488888888888889","0.0833333333333333","0.285780823740768","0.133333333333333","0.333333333333333","0.294174202707276","0","0","1.47341101193162","0","0","0","0",2.5,1.59065652022057,1.70762630058811,30
"218","ALLJURECZKO","ALLJURECZKO-sklebagd","ALLJURECZKO-sklebagd_wholeProject.csv","1","0","8","11","0.153846153846154","0.153846153846154","0","0.0627994167881691","0.05","0.0833333333333333","0.187317162316339","0","0","1.65837479270315","0","0","0","0",1.66666666666667,1.47754901055612,1.48715401016018,30
"219","ALLJURECZKO","ALLJURECZKO-synapse-1.0","ALLJURECZKO-synapse-1.0_wholeProject.csv","7","17","124","9","0.35","0.584315045439246","0.120567375886525","0.290252030826911","0.152866242038217","0.4375","0.26644345269506","7","0.00327205363709171","0.480447013179267","0.0589867379893874","0.0445859872611465","0.0733874887176283","0.0572018674266121",2.86197916666666,1.97464210704379,2.07699106938903,30
"220","ALLJURECZKO","ALLJURECZKO-synapse-1.1","ALLJURECZKO-synapse-1.1_wholeProject.csv","13","16","146","47","0.292134831460674","0.349346585680103","0.0987654320987654","0.293934092950688","0.130630630630631","0.216666666666667","0.155372384789323","5","0.00092109034948617","0.847832032504806","0.0317094670198542","0.0225225225225225","0.0408964115171859","0.0303494703328768",1.65862068965517,1.02065317551126,1.10571858456468,30
"221","ALLJURECZKO","ALLJURECZKO-synapse-1.2","ALLJURECZKO-synapse-1.2_wholeProject.csv","24","12","158","62","0.39344262295082","0.429250622594521","0.0705882352941176","0.292261682242991","0.140625","0.27906976744186","0.283255717975736","0","0","1.61251540988669","0","0","0","0",1.984496124031,1.28934328030545,1.37656138568595,30
"222","ALLJURECZKO","ALLJURECZKO-systemdata","ALLJURECZKO-systemdata_wholeProject.csv","2","3","53","7","0.285714285714286","0.359932088285229","0.0535714285714286","0.294475746389483","0.0769230769230769","0.222222222222222","0.218596412446297","2","0.00208834621113619","0.253149802408409","0.0493202413155784","0.0307692307692308","0.067871251861926","0.0456984267906039",2.88888888888889,1.1966770397396,1.47650321434485,30
"223","ALLJURECZKO","ALLJURECZKO-szybkafucha","ALLJURECZKO-szybkafucha_wholeProject.csv","1","1","10","13","0.125","0.132450331125828","0.0909090909090909","0.22565445026178","0.08","0.0714285714285714","-0.0356436342391318","0","0","2.82122237553091","0","0","0","0",0.892857142857142,0.46738119708315,0.531624539302306,30
"224","ALLJURECZKO","ALLJURECZKO-termoproject","ALLJURECZKO-termoproject_wholeProject.csv","2","0","29","11","0.266666666666667","0.266666666666667","0","0.109115183881539","0.0476190476190476","0.153846153846154","0.333973743786037","0","0","2.09466532340015","0","0","0","0",3.23076923076923,1.9631468170446,2.13429131088695,30
"225","ALLJURECZKO","ALLJURECZKO-tomcat","ALLJURECZKO-tomcat_wholeProject.csv","27","55","726","50","0.339622641509434","0.50921560222889","0.0704225352112676","0.299004902319456","0.0955710955710956","0.350649350649351","0.272422380822658","5","4.54301790632834e-05","0.344224002375227","0.00681166227738263","0.00582750582750583","0.00779581872725942","0.00674019132245394",3.66898954703833,1.77734759602187,2.07429539069655,30
"226","ALLJURECZKO","ALLJURECZKO-velocity-1.4","ALLJURECZKO-velocity-1.4_wholeProject.csv","22","5","44","125","0.252873563218391","0.256559766763848","0.102040816326531","0.226867518805716","0.137755102040816","0.149659863945578","0.0598290598290598","0","0","1.85738903348395","0","0","0","0",1.08641975308642,0.820902793129608,0.846574804561509,30
"227","ALLJURECZKO","ALLJURECZKO-velocity-1.5","ALLJURECZKO-velocity-1.5_wholeProject.csv","14","0","72","128","0.179487179487179","0.179487179487179","0","0.291940309742007","0.0654205607476635","0.0985915492957746","0.188395747686828","0","0","1.25278484485066","0","0","0","0",1.50704225352113,0.551775851456151,0.71340398001664,30
"228","ALLJURECZKO","ALLJURECZKO-velocity-1.6","ALLJURECZKO-velocity-1.6_wholeProject.csv","13","8","143","65","0.262626262626263","0.283448959365709","0.0529801324503311","0.179962113239318","0.091703056768559","0.166666666666667","0.186682447974611","1","2.5812385471901e-05","1.02453184766801","0.00513892425006978","0.00436681222707424","0.00591103627306532","0.00508058908709423",1.81746031746032,1.22700062478995,1.29737731907172,30
"229","ALLJURECZKO","ALLJURECZKO-workflow","ALLJURECZKO-workflow_wholeProject.csv","2","2","17","18","0.166666666666667","0.17989417989418","0.105263157894737","0.222787878787879","0.102564102564103","0.1","-0.0086710996952412","2","0.00437606837606838","0.931666540138843","0.0683076923076923","0.0512820512820513","0.0853333333333333","0.0661518584475778",0.974999999999996,0.614718862841748,0.661540639273375,30
"230","ALLJURECZKO","ALLJURECZKO-wspomaganiepi","ALLJURECZKO-wspomaganiepi_wholeProject.csv","3","0","6","9","0.4","0.4","0","0.243623570800352","0.166666666666667","0.25","0.316227766016838","0","0","1.59698145759178","0","0","0","0",1.5,1.21864951768489,1.24066914517845,30
"231","ALLJURECZKO","ALLJURECZKO-xalan-2.4","ALLJURECZKO-xalan-2.4_wholeProject.csv","25","49","564","85","0.271739130434783","0.364505913526789","0.0799347471451876","0.299727217799261","0.102351313969571","0.227272727272727","0.17458345477029","2","1.08025984046664e-05","0.389934452045219","0.00333569552609711","0.00276625172890733","0.00390513932328689","0.00328673065593553",2.22051597051597,1.13048924185484,1.29759009306743,30
"232","ALLJURECZKO","ALLJURECZKO-xalan-2.5","ALLJURECZKO-xalan-2.5_wholeProject.csv","72","40","376","315","0.288577154308617","0.308576118178088","0.0961538461538462","0.298366463294627","0.13947696139477","0.186046511627907","0.129651746383738","2","8.66820929746737e-06","0.583541058782414","0.00298547302891987","0.0024906600249066","0.00348028603293315","0.0029441822799323",1.33388704318937,0.849831246226375,0.912000947491537,30
"233","ALLJURECZKO","ALLJURECZKO-xalan-2.6","ALLJURECZKO-xalan-2.6_wholeProject.csv","112","42","432","299","0.39646017699115","0.419562955254943","0.0886075949367089","0.29950186648273","0.174011299435028","0.272506082725061","0.241918561206526","0","0","0.961029383888111","0","0","0","0",1.56602521566026,1.15099685643119,1.19367942759611,30
"234","ALLJURECZKO","ALLJURECZKO-xalan-2.7","ALLJURECZKO-xalan-2.7_wholeProject.csv","155","0","11","743","0.294396961063628","0.294396961063628","0","0.299625485643616","0.170517051705171","0.17260579064588","0.0501808889339077","0","0","1.25957229244289","0","0","0","0",1.01224944320713,0.734270043375497,0.76362841184882,30
