"","community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi2","roi3","cutoff","roi"
"182","Amasaki15","Amasaki15-NB","ALLJURECZKO-synapse-1.1.csv",10,6,156,50,0.263157894736842,0.284153005464481,0.037037037037037,0.197130159330528,0.0720720720720721,0.166666666666667,0.222609559950218,0,0,0.999140170053353,0,0,0,0,1.23822648718994,1.39826249544062,20,2.3125
"183","Amasaki15","Amasaki15-NB","ALLJURECZKO-synapse-1.2.csv.csv",9,8,162,77,0.174757281553398,0.188591385331781,0.0470588235294118,0.190710280373832,0.06640625,0.104651162790698,0.109248377059934,0,0,0.873009072712507,0,0,0,0,0.814036830992869,0.929934859253726,20,1.57592339261286
"184","Amasaki15","Amasaki15-NB","ALLJURECZKO-synapse-1.2.csv",9,8,162,77,0.174757281553398,0.188591385331781,0.0470588235294118,0.190710280373832,0.06640625,0.104651162790698,0.109248377059934,0,0,0.873009072712507,0,0,0,0,0.814036830992869,0.929934859253726,20,1.57592339261286
"185","Amasaki15","Amasaki15-NB","ALLJURECZKO-systemdata.csv.csv",1,0,56,8,0.2,0.2,0,0.127064309306392,0.0153846153846154,0.111111111111111,0.311804782231162,0,0,0.509683995922528,0,0,0,0,1.56001333603784,2.51305722957237,20,7.22222222222221
"186","Amasaki15","Amasaki15-NB","ALLJURECZKO-systemdata.csv",1,0,56,8,0.2,0.2,0,0.127064309306392,0.0153846153846154,0.111111111111111,0.311804782231162,0,0,0.509683995922528,0,0,0,0,1.56001333603784,2.51305722957237,20,7.22222222222221
"187","Amasaki15","Amasaki15-NB","ALLJURECZKO-szybkafucha.csv.csv",2,0,11,12,0.25,0.25,0,0.189005235602094,0.08,0.142857142857143,0.261386651086967,0,0,5.23313728968519,0,0,0,0,1.0621142189846,1.16176970980169,20,1.78571428571429
"188","Amasaki15","Amasaki15-NB","ALLJURECZKO-szybkafucha.csv",2,0,11,12,0.25,0.25,0,0.189005235602094,0.08,0.142857142857143,0.261386651086967,0,0,5.23313728968519,0,0,0,0,1.0621142189846,1.16176970980169,20,1.78571428571429
"189","Amasaki15","Amasaki15-NB","ALLJURECZKO-termoproject.csv.csv",0,0,29,13,0,0,0,0,0,0,0,0,0,0.424989375265618,0,0,0,0,0,0,20,0
"190","Amasaki15","Amasaki15-NB","ALLJURECZKO-termoproject.csv",0,0,29,13,0,0,0,0,0,0,0,0,0,0.424989375265618,0,0,0,0,0,0,20,0
"191","Amasaki15","Amasaki15-NB","ALLJURECZKO-tomcat.csv.csv",8,25,756,69,0.145454545454545,0.187651256593236,0.0320102432778489,0.199195806754159,0.0384615384615385,0.103896103896104,0.106839146956599,1,9.33799499688137e-06,0.113784222171476,0.00458875043641269,0.00116550116550117,0.00801199970732421,0.00305581331185028,0.874335306588635,1.18698666466575,20,2.7012987012987
"192","Amasaki15","Amasaki15-NB","ALLJURECZKO-tomcat.csv",8,25,756,69,0.145454545454545,0.187651256593236,0.0320102432778489,0.199195806754159,0.0384615384615385,0.103896103896104,0.106839146956599,1,9.33799499688137e-06,0.113784222171476,0.00458875043641269,0.00116550116550117,0.00801199970732421,0.00305581331185028,0.874335306588635,1.18698666466575,20,2.7012987012987
"193","Amasaki15","Amasaki15-NB","ALLJURECZKO-velocity-1.4.csv.csv",0,0,49,147,0,0,0,0,0,0,0,3,0.00636035939330773,0,0.215424801405876,0.0153061224489796,0.415543480362771,0.079751861378326,0,0,20,0
"194","Amasaki15","Amasaki15-NB","ALLJURECZKO-velocity-1.4.csv",0,0,49,147,0,0,0,0,0,0,0,3,0.00636035939330773,0,0.215424801405876,0.0153061224489796,0.415543480362771,0.079751861378326,0,0,20,0
"195","Amasaki15","Amasaki15-NB","ALLJURECZKO-velocity-1.5.csv.csv",0,0,72,142,0,0,0,0,0,0,0,0,0,0.0806711842529848,0,0,0,0,0,0,20,0
"196","Amasaki15","Amasaki15-NB","ALLJURECZKO-velocity-1.5.csv",0,0,72,142,0,0,0,0,0,0,0,0,0,0.0806711842529848,0,0,0,0,0,0,20,0
"197","Amasaki15","Amasaki15-NB","ALLJURECZKO-velocity-1.6.csv.csv",0,0,151,78,0,0,0,0,0,0,0,0,0,0.0759013282732448,0,0,0,0,0,0,20,0
"198","Amasaki15","Amasaki15-NB","ALLJURECZKO-velocity-1.6.csv",0,0,151,78,0,0,0,0,0,0,0,0,0,0.0759013282732448,0,0,0,0,0,0,20,0
"199","Amasaki15","Amasaki15-NB","ALLJURECZKO-workflow.csv.csv",0,0,19,20,0,0,0,0,0,0,0,0,0,1.16144018583043,0,0,0,0,0,0,20,0
"200","Amasaki15","Amasaki15-NB","ALLJURECZKO-workflow.csv",0,0,19,20,0,0,0,0,0,0,0,0,0,1.16144018583043,0,0,0,0,0,0,20,0
"201","Amasaki15","Amasaki15-NB","ALLJURECZKO-wspomaganiepi.csv.csv",1,0,6,11,0.153846153846154,0.153846153846154,0,0.13438874230431,0.0555555555555556,0.0833333333333333,0.171498585142509,0,0,1.30890052356021,0,0,0,0,0.877450223799967,0.96443632996428,20,1.5
"202","Amasaki15","Amasaki15-NB","ALLJURECZKO-wspomaganiepi.csv",1,0,6,11,0.153846153846154,0.153846153846154,0,0.13438874230431,0.0555555555555556,0.0833333333333333,0.171498585142509,0,0,1.30890052356021,0,0,0,0,0.877450223799967,0.96443632996428,20,1.5
"203","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.4.csv.csv",16,12,601,94,0.231884057971014,0.253325956953555,0.0195758564437194,0.199064365936878,0.0387275242047026,0.145454545454545,0.234318928696603,0,0,0.383822951812209,0,0,0,0,1.223376839033,1.65661148537233,20,3.75584415584415
"204","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.4.csv",16,12,601,94,0.231884057971014,0.253325956953555,0.0195758564437194,0.199064365936878,0.0387275242047026,0.145454545454545,0.234318928696603,0,0,0.383822951812209,0,0,0,0,1.223376839033,1.65661148537233,20,3.75584415584415
"205","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.5.csv.csv",25,3,413,362,0.120481927710843,0.121305755120983,0.00721153846153846,0.196342583480942,0.0348692403486924,0.0645994832041344,0.156312227642157,0,0,0.377786437317253,0,0,0,0,0.558790481681713,0.780729428949325,20,1.85262089331857
"206","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.5.csv",25,3,413,362,0.120481927710843,0.121305755120983,0.00721153846153846,0.196342583480942,0.0348692403486924,0.0645994832041344,0.156312227642157,0,0,0.377786437317253,0,0,0,0,0.558790481681713,0.780729428949325,20,1.85262089331857
"207","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.6.csv.csv",31,3,471,380,0.139325842696629,0.140208858480375,0.00632911392405063,0.198432494529275,0.0384180790960452,0.0754257907542579,0.179292863701641,0,0,0.330967732290713,0,0,0,0,0.636906126928583,0.863864550693144,20,1.96328896522112
"208","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.6.csv",31,3,471,380,0.139325842696629,0.140208858480375,0.00632911392405063,0.198432494529275,0.0384180790960452,0.0754257907542579,0.179292863701641,0,0,0.330967732290713,0,0,0,0,0.636906126928583,0.863864550693144,20,1.96328896522112
"209","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.7.csv.csv",35,0,11,863,0.07502679528403,0.07502679528403,0,0.195232817257995,0.0385038503850385,0.0389755011135857,0.0221481002240561,0,0,0.3701899342841,0,0,0,0,0.333499245168582,0.449534695353339,20,1.01224944320713
"210","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.7.csv",35,0,11,863,0.07502679528403,0.07502679528403,0,0.195232817257995,0.0385038503850385,0.0389755011135857,0.0221481002240561,0,0,0.3701899342841,0,0,0,0,0.333499245168582,0.449534695353339,20,1.01224944320713
"211","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.0.csv.csv",2,0,85,75,0.0506329113924051,0.0506329113924051,0,0.13529839723098,0.0123456790123457,0.025974025974026,0.117467873474841,0,0,0.162209347620841,0,0,0,0,0.351846503224679,0.635529118865409,20,2.1038961038961
"212","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.0.csv",2,0,85,75,0.0506329113924051,0.0506329113924051,0,0.13529839723098,0.0123456790123457,0.025974025974026,0.117467873474841,0,0,0.162209347620841,0,0,0,0,0.351846503224679,0.635529118865409,20,2.1038961038961
"213","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.2.csv.csv",2,5,364,69,0.0512820512820513,0.0547739071552178,0.013550135501355,0.189596493651651,0.0159090909090909,0.028169014084507,0.0429797067862222,1,9.47171870665158e-05,0.0568500389291806,0.0219741447909971,0.00227272727272727,0.041675562309267,0.00973227553383667,0.274143538675281,0.512901317333735,20,1.77062374245473
"214","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.2.csv",2,5,364,69,0.0512820512820513,0.0547739071552178,0.013550135501355,0.189596493651651,0.0159090909090909,0.028169014084507,0.0429797067862222,1,9.47171870665158e-05,0.0568500389291806,0.0219741447909971,0.00227272727272727,0.041675562309267,0.00973227553383667,0.274143538675281,0.512901317333735,20,1.77062374245473
"215","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.3.csv.csv",3,4,380,66,0.0789473684210526,0.0832967996492767,0.0104166666666667,0.186480744486669,0.0154525386313466,0.0434782608695652,0.0963157917967556,0,0,0.110430730237611,0,0,0,0,0.43062005627032,0.809944476058694,20,2.81366459627329
"216","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.3.csv",3,4,380,66,0.0789473684210526,0.0832967996492767,0.0104166666666667,0.186480744486669,0.0154525386313466,0.0434782608695652,0.0963157917967556,0,0,0.110430730237611,0,0,0,0,0.43062005627032,0.809944476058694,20,2.81366459627329
"217","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.4.csv.csv",12,0,151,425,0.0534521158129176,0.0534521158129176,0,0.193554327808471,0.0204081632653061,0.0274599542334096,0.0848451724020818,0,0,0.371980386730023,0,0,0,0,0.256680075985291,0.436914447559813,20,1.34553775743707
"218","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.4.csv",12,0,151,425,0.0534521158129176,0.0534521158129176,0,0.193554327808471,0.0204081632653061,0.0274599542334096,0.0848451724020818,0,0,0.371980386730023,0,0,0,0,0.256680075985291,0.436914447559813,20,1.34553775743707
"219","Amasaki15","Amasaki15-NB","ALLJURECZKO-zuzel.csv.csv",1,0,16,12,0.142857142857143,0.142857142857143,0,0.124193883919284,0.0344827586206897,0.0769230769230769,0.209656967344384,0,0,0.558347292015634,0,0,0,0,0.969557657532343,1.17545374002982,20,2.23076923076923
"220","Amasaki15","Amasaki15-NB","ALLJURECZKO-zuzel.csv",1,0,16,12,0.142857142857143,0.142857142857143,0,0.124193883919284,0.0344827586206897,0.0769230769230769,0.209656967344384,0,0,0.558347292015634,0,0,0,0,0.969557657532343,1.17545374002982,20,2.23076923076923
"221","Amasaki15","Amasaki15-NB","MDP-CM1.csv.csv",11,14,288,31,0.328358208955224,0.410948242314178,0.0463576158940397,0.198150594451783,0.0726744186046512,0.261904761904762,0.271834796131541,0,0,3.52502614324513,0,0,0,0,1.9341253523742,2.1825033647772,20,3.60380952380952
"222","Amasaki15","Amasaki15-NB","MDP-CM1.csv",11,14,288,31,0.328358208955224,0.410948242314178,0.0463576158940397,0.198150594451783,0.0726744186046512,0.261904761904762,0.271834796131541,0,0,3.52502614324513,0,0,0,0,1.9341253523742,2.1825033647772,20,3.60380952380952
"223","Amasaki15","Amasaki15-NB","MDP-JM1.csv.csv",234,277,7557,1525,0.206167400881057,0.233815611467971,0.0353586928772019,0.199930241950288,0.0532680079224434,0.133030130756111,0.168302700986299,0,0,3.80539748461112,0,0,0,0,1.05079818539803,1.28907309576136,20,2.49737386368566
"224","Amasaki15","Amasaki15-NB","MDP-JM1.csv",234,277,7557,1525,0.206167400881057,0.233815611467971,0.0353586928772019,0.199930241950288,0.0532680079224434,0.133030130756111,0.168302700986299,0,0,3.80539748461112,0,0,0,0,1.05079818539803,1.28907309576136,20,2.49737386368566
"225","Amasaki15","Amasaki15-NB","MDP-KC1.csv.csv",42,51,1720,283,0.200956937799043,0.228108787430019,0.0287972896668549,0.199079364042963,0.0443702290076336,0.129230769230769,0.176541788274207,0,0,7.32535099243843,0,0,0,0,1.06166346479709,1.37501353105283,20,2.9125558312655
"226","Amasaki15","Amasaki15-NB","MDP-KC1.csv",42,51,1720,283,0.200956937799043,0.228108787430019,0.0287972896668549,0.199079364042963,0.0443702290076336,0.129230769230769,0.176541788274207,0,0,7.32535099243843,0,0,0,0,1.06166346479709,1.37501353105283,20,2.9125558312655
"227","Amasaki15","Amasaki15-NB","MDP-KC3.csv.csv",5,10,154,31,0.196078431372549,0.24198617221873,0.0609756097560976,0.194680516210261,0.075,0.138888888888889,0.113645740697877,0,0,4.94534685723369,0,0,0,0,1.03002538589478,1.14941173638549,20,1.85185185185185
"228","Amasaki15","Amasaki15-NB","MDP-KC3.csv",5,10,154,31,0.196078431372549,0.24198617221873,0.0609756097560976,0.194680516210261,0.075,0.138888888888889,0.113645740697877,0,0,4.94534685723369,0,0,0,0,1.03002538589478,1.14941173638549,20,1.85185185185185
"229","Amasaki15","Amasaki15-NB","MDP-MC1.csv.csv",12,226,8983,56,0.0784313725490196,0.298872117911921,0.0245412096861766,0.199868151929546,0.0256548453163738,0.176470588235294,0.0819697824617279,2,4.88322137761786e-07,1.70780860607818,0.00124033458571988,0.000215586935431713,0.00226508223600805,0.000698800499256967,1.56498973843331,2.46442629907102,20,6.87864557587741
"230","Amasaki15","Amasaki15-NB","MDP-MC1.csv",12,226,8983,56,0.0784313725490196,0.298872117911921,0.0245412096861766,0.199868151929546,0.0256548453163738,0.176470588235294,0.0819697824617279,2,4.88322137761786e-07,1.70780860607818,0.00124033458571988,0.000215586935431713,0.00226508223600805,0.000698800499256967,1.56498973843331,2.46442629907102,20,6.87864557587741
"231","Amasaki15","Amasaki15-NB","MDP-MC2.csv.csv",6,2,81,38,0.230769230769231,0.239290989660266,0.0240963855421687,0.198078770413064,0.062992125984252,0.136363636363636,0.219887224811484,1,0.000246583009976779,3.66087637520972,0.0195950290075412,0.0078740157480315,0.0313160422670509,0.0157029618217959,1.04464831772063,1.22077738448316,20,2.16477272727272
"232","Amasaki15","Amasaki15-NB","MDP-MC2.csv",6,2,81,38,0.230769230769231,0.239290989660266,0.0240963855421687,0.198078770413064,0.062992125984252,0.136363636363636,0.219887224811484,1,0.000246583009976779,3.66087637520972,0.0195950290075412,0.0078740157480315,0.0313160422670509,0.0157029618217959,1.04464831772063,1.22077738448316,20,2.16477272727272
"233","Amasaki15","Amasaki15-NB","MDP-MW1.csv.csv",7,19,218,20,0.264150943396226,0.404506295559973,0.080168776371308,0.198596080725358,0.0984848484848485,0.259259259259259,0.182118225499484,1,3.37906706728e-05,6.42463856643182,0.00635430792274899,0.00378787878787879,0.00892073705761919,0.00581297433959586,1.74537800153314,1.8538057656868,20,2.63247863247863
"234","Amasaki15","Amasaki15-NB","MDP-MW1.csv",7,19,218,20,0.264150943396226,0.404506295559973,0.080168776371308,0.198596080725358,0.0984848484848485,0.259259259259259,0.182118225499484,1,3.37906706728e-05,6.42463856643182,0.00635430792274899,0.00378787878787879,0.00892073705761919,0.00581297433959586,1.74537800153314,1.8538057656868,20,2.63247863247863
"235","Amasaki15","Amasaki15-NB","MDP-PC1.csv.csv",8,50,648,53,0.134453781512605,0.229827983685051,0.0716332378223496,0.199655141119884,0.0764163372859025,0.131147540983607,0.0609033211434965,2,2.36745226624368e-05,2.7344180122058,0.00580976373185088,0.00263504611330698,0.00898448135039477,0.00486564719872257,0.950098443641747,1.06176106167764,20,1.71622385528548
"236","Amasaki15","Amasaki15-NB","MDP-PC1.csv",8,50,648,53,0.134453781512605,0.229827983685051,0.0716332378223496,0.199655141119884,0.0764163372859025,0.131147540983607,0.0609033211434965,2,2.36745226624368e-05,2.7344180122058,0.00580976373185088,0.00263504611330698,0.00898448135039477,0.00486564719872257,0.950098443641747,1.06176106167764,20,1.71622385528548
"237","Amasaki15","Amasaki15-NB","MDP-PC2.csv.csv",1,172,1397,15,0.0105820105820106,0.116801137076209,0.109623964308477,0.2,0.109148264984227,0.0625,-0.0151068139831711,108,0.00941476181472599,0.706166938758438,0.103154574132492,0.0681388012618297,0.138170347003155,0.0970296955304199,0.404336734693878,0.423015811959352,20,0.572615606936417
"238","Amasaki15","Amasaki15-NB","MDP-PC2.csv",1,172,1397,15,0.0105820105820106,0.116801137076209,0.109623964308477,0.2,0.109148264984227,0.0625,-0.0151068139831711,108,0.00941476181472599,0.706166938758438,0.103154574132492,0.0681388012618297,0.138170347003155,0.0970296955304199,0.404336734693878,0.423015811959352,20,0.572615606936417
"239","Amasaki15","Amasaki15-NB","MDP-PC3.csv.csv",20,59,926,120,0.182648401826484,0.248024641757064,0.0598984771573604,0.198550257731959,0.0702222222222222,0.142857142857143,0.107167846414165,1,3.66552119129439e-06,2.81033556372004,0.00250630011454754,0.000888888888888889,0.00412371134020619,0.0019145550896473,1.06303400468304,1.20984420327885,20,2.03435804701628
"240","Amasaki15","Amasaki15-NB","MDP-PC3.csv",20,59,926,120,0.182648401826484,0.248024641757064,0.0598984771573604,0.198550257731959,0.0702222222222222,0.142857142857143,0.107167846414165,1,3.66552119129439e-06,2.81033556372004,0.00250630011454754,0.000888888888888889,0.00412371134020619,0.0019145550896473,1.06303400468304,1.20984420327885,20,2.03435804701628
"241","Amasaki15","Amasaki15-NB","MDP-PC4.csv.csv",21,79,1142,157,0.151079136690647,0.20952572329709,0.0647010647010647,0.198925129725723,0.0714796283059328,0.117977528089888,0.0689126015183772,0,0,3.81519104370376,0,0,0,0,0.872599498238686,0.989380450392206,20,1.65050561797753
"242","Amasaki15","Amasaki15-NB","MDP-PC4.csv",21,79,1142,157,0.151079136690647,0.20952572329709,0.0647010647010647,0.198925129725723,0.0714796283059328,0.117977528089888,0.0689126015183772,0,0,3.81519104370376,0,0,0,0,0.872599498238686,0.989380450392206,20,1.65050561797753
"243","Amasaki15","Amasaki15-NB","MDP-PC5.csv.csv",29,28,16470,474,0.103571428571429,0.10901245393623,0.00169717541520184,0.199640393222194,0.00335274395623787,0.0576540755467197,0.164024185797114,0,0,0.74251263245318,0,0,0,0,0.568039652454275,2.22846393724961,20,17.1960866380663
"244","Amasaki15","Amasaki15-NB","MDP-PC5.csv",29,28,16470,474,0.103571428571429,0.10901245393623,0.00169717541520184,0.199640393222194,0.00335274395623787,0.0576540755467197,0.164024185797114,0,0,0.74251263245318,0,0,0,0,0.568039652454275,2.22846393724961,20,17.1960866380663
"245","Amasaki15","Amasaki15-NB","NETGENE-httpclient.csv.csv",13,3,52,83,0.232142857142857,0.236902050113895,0.0545454545454545,0.189592976855547,0.105960264900662,0.135416666666667,0.126439869283119,0,0,1.10197903249164,0,0,0,0,0.916360557319599,0.95540933161102,20,1.27799479166667
"246","Amasaki15","Amasaki15-NB","NETGENE-httpclient.csv",13,3,52,83,0.232142857142857,0.236902050113895,0.0545454545454545,0.189592976855547,0.105960264900662,0.135416666666667,0.126439869283119,0,0,1.10197903249164,0,0,0,0,0.916360557319599,0.95540933161102,20,1.27799479166667
"247","Amasaki15","Amasaki15-NB","NETGENE-jackrabbit.csv.csv",8,13,142,126,0.103225806451613,0.112097888296823,0.0838709677419355,0.199419592669089,0.0726643598615917,0.0597014925373134,-0.0464310413943189,5,0.000831376191756059,0.103897641735147,0.032677290972892,0.0173010380622837,0.0480535438835002,0.0288335948462216,0.438846113355997,0.495953032641538,20,0.821606254442075
"248","Amasaki15","Amasaki15-NB","NETGENE-jackrabbit.csv",8,13,142,126,0.103225806451613,0.112097888296823,0.0838709677419355,0.199419592669089,0.0726643598615917,0.0597014925373134,-0.0464310413943189,5,0.000831376191756059,0.103897641735147,0.032677290972892,0.0173010380622837,0.0480535438835002,0.0288335948462216,0.438846113355997,0.495953032641538,20,0.821606254442075
"249","Amasaki15","Amasaki15-NB","NETGENE-lucene.csv.csv",8,141,550,201,0.0446927374301676,0.0730423811816265,0.204052098408104,0.198917090706801,0.165555555555556,0.0382775119617225,-0.188328920568685,0,0,0.0435556201381967,0,0,0,0,0.210043263077522,0.210928746626104,20,0.231206448090941
"250","Amasaki15","Amasaki15-NB","NETGENE-lucene.csv",8,141,550,201,0.0446927374301676,0.0730423811816265,0.204052098408104,0.198917090706801,0.165555555555556,0.0382775119617225,-0.188328920568685,0,0,0.0435556201381967,0,0,0,0,0.210043263077522,0.210928746626104,20,0.231206448090941
"251","Amasaki15","Amasaki15-NB","NETGENE-rhino.csv.csv",13,0,100,68,0.276595744680851,0.276595744680851,0,0.188246779740048,0.0718232044198895,0.160493827160494,0.309082577924548,0,0,0.93876913289511,0,0,0,0,1.23423568220617,1.38026401910583,20,2.23456790123457
"252","Amasaki15","Amasaki15-NB","NETGENE-rhino.csv",13,0,100,68,0.276595744680851,0.276595744680851,0,0.188246779740048,0.0718232044198895,0.160493827160494,0.309082577924548,0,0,0.93876913289511,0,0,0,0,1.23423568220617,1.38026401910583,20,2.23456790123457
"253","Amasaki15","Amasaki15-NB","RELINK-Apache2.0.csv.csv",9,3,93,89,0.163636363636364,0.167769092002405,0.03125,0.192788790727968,0.0618556701030928,0.0918367346938776,0.12574765193358,0,0,0.689070606408318,0,0,0,0,0.721293794447035,0.840980229373058,20,1.48469387755102
"254","Amasaki15","Amasaki15-NB","RELINK-Apache2.0.csv",9,3,93,89,0.163636363636364,0.167769092002405,0.03125,0.192788790727968,0.0618556701030928,0.0918367346938776,0.12574765193358,0,0,0.689070606408318,0,0,0,0,0.721293794447035,0.840980229373058,20,1.48469387755102
"255","Amasaki15","Amasaki15-NB","RELINK-openintents.csv.csv",2,0,34,20,0.166666666666667,0.166666666666667,0,0.145838388740597,0.0357142857142857,0.0909090909090909,0.239246854188424,0,0,3.28727013419193,0,0,0,0,1.00146242606503,1.25965148146619,20,2.54545454545455
"256","Amasaki15","Amasaki15-NB","RELINK-openintents.csv",2,0,34,20,0.166666666666667,0.166666666666667,0,0.145838388740597,0.0357142857142857,0.0909090909090909,0.239246854188424,0,0,3.28727013419193,0,0,0,0,1.00146242606503,1.25965148146619,20,2.54545454545455
"257","Amasaki15","Amasaki15-NB","RELINK-zxing1.6.csv.csv",11,8,273,107,0.160583941605839,0.170117547089647,0.0284697508896797,0.19951604090235,0.0476190476190476,0.0932203389830508,0.138761594627458,0,0,4.5263867016589,0,0,0,0,0.754407959960567,0.956382049278694,20,1.95762711864407
"258","Amasaki15","Amasaki15-NB","RELINK-zxing1.6.csv",11,8,273,107,0.160583941605839,0.170117547089647,0.0284697508896797,0.19951604090235,0.0476190476190476,0.0932203389830508,0.138761594627458,0,0,4.5263867016589,0,0,0,0,0.754407959960567,0.956382049278694,20,1.95762711864407
"259","Amasaki15","Amasaki15-NB","AEEEM-eclipse.csv",39,17,774,167,0.297709923664122,0.317258122999795,0.0214917825537295,0.299279194840553,0.0561685055165497,0.189320388349515,0.295120252290749,0,0,0.466746639253078,0,0,0,0,1.06525032042302,1.4602011593223,30,3.37057905686547
"260","Amasaki15","Amasaki15-NB","AEEEM-equinox.csv",17,3,192,112,0.228187919463087,0.232453797671189,0.0153846153846154,0.297971366418779,0.0617283950617284,0.131782945736434,0.236759340694872,0,0,1.23665052038681,0,0,0,0,0.732738577273566,0.971693845678447,30,2.13488372093023
"261","Amasaki15","Amasaki15-NB","AEEEM-lucene.csv",10,27,600,54,0.198019801980198,0.268636668905306,0.0430622009569378,0.298289243550503,0.0535455861070912,0.15625,0.145758414735831,0,0,0.28371895287069,0,0,0,0,0.888200864889145,1.23634418714638,30,2.91807432432432
"262","Amasaki15","Amasaki15-NB","AEEEM-mylyn.csv",52,96,1521,193,0.264631043256997,0.346341046879003,0.0593692022263451,0.299707883307068,0.079484425349087,0.212244897959184,0.191047004301341,7,9.31288131155424e-05,0.823671254708181,0.0142658313924874,0.0037593984962406,0.0247722642887343,0.00965032709888854,1.11945782187077,1.37514076521273,30,2.67027027027027
"263","Amasaki15","Amasaki15-NB","AEEEM-pde.csv",51,109,1179,158,0.276422764227642,0.385320042678765,0.0846273291925466,0.299873428058141,0.10688042752171,0.244019138755981,0.178801591779227,1,1.88647387503699e-06,0.974596154811362,0.00174602703147053,0.000668002672010688,0.00282405139093037,0.00137348967052431,1.19983688124169,1.36303123016508,30,2.28310406698565
"264","Amasaki15","Amasaki15-NB","ALLJURECZKO-ant-1.3.csv",7,9,96,13,0.388888888888889,0.506214689265537,0.0857142857142857,0.292368497838139,0.128,0.35,0.290008078253283,1,0.000219422265842595,0.637882549138933,0.0177138916151622,0.008,0.0274277832303244,0.0148129087569793,1.66520565551401,1.80924662573303,30,2.734375
"265","Amasaki15","Amasaki15-NB","ALLJURECZKO-ant-1.4.csv",9,11,127,31,0.3,0.361594432141727,0.0797101449275362,0.295156379739828,0.112359550561798,0.225,0.192026553879856,2,0.000501518134161802,0.397771562617225,0.0279355344982901,0.0112359550561798,0.0446351139404004,0.0223946005582105,1.10425131029094,1.23552470565882,30,2.0025
"266","Amasaki15","Amasaki15-NB","ALLJURECZKO-ant-1.5.csv",10,18,243,22,0.333333333333333,0.467937608318891,0.0689655172413793,0.299987363148644,0.0955631399317406,0.3125,0.258376941552483,1,5.36762317920831e-05,0.306002927884557,0.0095700525991784,0.00341296928327645,0.0157271359150804,0.00732640647193992,1.58007636226666,1.84566695176317,30,3.27008928571429
"267","Amasaki15","Amasaki15-NB","ALLJURECZKO-ant-1.6.csv",22,12,247,70,0.349206349206349,0.382379846597706,0.0463320463320463,0.295498295745545,0.0968660968660969,0.239130434782609,0.286667266669436,0,0,0.583815386323279,0,0,0,0,1.21892016342725,1.41342075058174,30,2.46867007672635
"268","Amasaki15","Amasaki15-NB","ALLJURECZKO-ant-1.7.csv",46,23,556,120,0.391489361702128,0.430101740519634,0.0397236614853195,0.29874480596972,0.0926174496644295,0.27710843373494,0.34075974842947,1,8.06708495209782e-06,0.607104745353664,0.00367613008425375,0.00134228187919463,0.00600997828931288,0.00284026142319643,1.41612242747285,1.6659162059068,30,2.99196787148595
"269","Amasaki15","Amasaki15-NB","ALLJURECZKO-arc.csv",6,8,199,21,0.292682926829268,0.360997732426304,0.0386473429951691,0.286293152957693,0.0598290598290598,0.222222222222222,0.247289085053656,0,0,0.743796068011664,0,0,0,0,1.2840679621977,1.69795398414151,30,3.71428571428571
"270","Amasaki15","Amasaki15-NB","ALLJURECZKO-berek.csv",2,0,27,14,0.222222222222222,0.222222222222222,0,0.285736386138614,0.0465116279069767,0.125,0.286909520878502,0,0,0.2101581939302,0,0,0,0,0.752449945316137,1.08429253829792,30,2.6875
"271","Amasaki15","Amasaki15-NB","ALLJURECZKO-camel-1.0.csv",3,35,291,10,0.117647058823529,0.366729678638941,0.107361963190184,0.298626968357997,0.112094395280236,0.230769230769231,0.0751183719039702,6,0.00117675679633473,0.280503684202362,0.0420929370185801,0.0176991150442478,0.0664867589929124,0.0343038889389342,1.12372645398838,1.26130884287863,30,2.0587044534413
"272","Amasaki15","Amasaki15-NB","ALLJURECZKO-camel-1.2.csv",27,37,355,189,0.192857142857143,0.219678217821782,0.0943877551020408,0.298422370365901,0.105263157894737,0.125,0.0477392565363754,0,0,1.2122749031654,0,0,0,0,0.619293936736292,0.705271164586279,30,1.1875
"273","Amasaki15","Amasaki15-NB","ALLJURECZKO-camel-1.4.csv",33,55,672,112,0.283261802575107,0.365244459816686,0.0756533700137552,0.299530995106036,0.100917431192661,0.227586206896552,0.187803415431648,0,0,1.04011690527442,0,0,0,0,1.1366567675149,1.30900697106255,30,2.2551724137931
